SC|724158|||N6ZWE|P|999||
SC|425040|||KC4AMP|P|999||
SC|632256|||N0MFZ|P|999||
SC|366780|||KB5MWV|P|999||
SC|697856|||N4ZUF|P|999||
SC|294243|||KA3WMI|P|999||
SC|431110|||KC4OJE|P|999||
SC|724180|||N6ZXB|P|999||
SC|659347|||N2IRG|P|999||
SC|697861|||N4ZUL|P|999||
SC|312784|||KA7RFD|P|999||
SC|705779|||N5RAR|P|999||
SC|702123|||N5KIX|P|999||
SC|456102|||KC6KLH|P|999||
SC|724127|||N6ZUY|P|999||
SC|705798|||N5RBM|P|999||
SC|366749|||KB5MUL|P|999||
SC|327935|||KB0GZK|P|999||
SC|744720|||N8MSB|P|999||
SC|294230|||KA3WLP|P|999||
SC|366855|||KB5NBR|P|999||
SC|384217|||KB7LAY|P|999||
SC|673968|||N3IJH|P|999||
SC|757638|||N9JYT|P|999||
SC|455166|||KC6IGM|P|999||
SC|425041|||KC4AMQ|P|999||
SC|384216|||KB7LAX|P|999||
SC|697906|||N4ZWM|P|999||
SC|294196|||KA3WJV|P|999||
SC|757639|||N9JYU|P|999||
SC|731824|||N7PGV|P|999||
SC|456327|||KC6LAA|P|999||
SC|297939|||KA4NYC|P|999||
SC|705785|||N5RAY|P|999||
SC|673962|||N3IJB|P|999||
SC|724145|||N6ZVR|P|999||
SC|366776|||KB5MWM|P|999||
SC|744699|||N8MRH|P|999||
SC|927477|||WL7BYE|P|999||
SC|289252|||KA3DAD|P|999||
SC|744704|||N8MRM|P|999||
SC|724157|||N6ZWD|P|999||
SC|757626|||N9JYG|P|999||
SC|456399|||KC6LEA|P|999||
SC|406413|||KB9ESP|P|999||
SC|757623|||N9JYD|P|999||
SC|724119|||N6ZUQ|P|999||
SC|378375|||KB6UNG|P|999||
SC|366784|||KB5MXC|P|999||
SC|697905|||N4ZWK|P|999||
SC|290211|||KA3IFP|P|999||
SC|282406|||KA1VWP|P|999||
SC|705828|||N5RCT|P|999||
SC|757595|||N9JWX|P|999||
SC|673954|||N3IIT|P|999||
SC|395038|||KB8HSS|P|999||
SC|703470|||N5MVE|P|999||
SC|844656|||WA3PLK|P|999||
SC|362300|||KB5AIA|P|999||
SC|723538|||N6YVZ|P|999||
SC|697590|||N4ZJD|P|999||
SC|427049|||KC4FDC|P|999||
SC|1080865|||KD7IUX|P|999||
SC|731236|||N7OHH|P|999||
SC|694452|||N4UBY|P|999||
SC|377885|||KB6TIB|P|999||
SC|724149|||N6ZVV|P|999||
SC|744458|||N8MGZ|P|999||
SC|744705|||N8MRN|P|999||
SC|705812|||N5RCB|P|999||
SC|697692|||N4ZNK|P|999||
SC|744550|||N8MLC|P|999||
SC|705736|||N5QYT|P|999||
SC|724016|||N6ZQL|P|999||
SC|757643|||N9JYY|P|999||
SC|395929|||KB8KBE|P|999||
SC|383605|||KB7JMZ|P|999||
SC|469595|||KC7IQV|P|999||
SC|632259|||N0MGB|P|999||
SC|697267|||N4YVP|P|999||
SC|431245|||KC4ORE|P|999||
SC|724027|||N6ZQX|P|999||
SC|723852|||N6ZJJ|P|999||
SC|722195|||N6WPL|P|999||
SC|454465|||KC6GOL|P|999||
SC|757407|||N9JOU|P|999||
SC|718207|||N6PQN|P|999||
SC|326954|||KB0EKK|P|999||
SC|704841|||N5PET|P|999||
SC|705562|||N5QMT|P|999||
SC|383896|||KB7KFL|P|999||
SC|673956|||N3IIV|P|999||
SC|769851|||NH6WW|P|999||
SC|455831|||KC6JUP|P|999||
SC|314573|||KA7ZXZ|P|999||
SC|723574|||N6YXO|P|999||
SC|455842|||KC6JVJ|P|999||
SC|382954|||KB7HUL|P|999||
SC|730252|||N7MQN|P|999||
SC|731622|||N7OXU|P|999||
SC|744402|||N8MEJ|P|999||
SC|631527|||N0LAC|P|999||
SC|631623|||N0LEO|P|999||
SC|744142|||N8LTA|P|999||
SC|384137|||KB7KWA|P|999||
SC|447021|||KC5RBA|P|999||
SC|756968|||N9IUC|P|999||
SC|723946|||N6ZNL|P|999||
SC|694125|||N4TOC|P|999||
SC|712707|||N6DCG|P|999||
SC|731479|||N7ORV|P|999||
SC|644366|||N1HTX|P|999||
SC|365977|||KB5KXA|P|999||
SC|382742|||KB7HFR|P|999||
SC|660607|||N2KXG|P|999||
SC|701389|||N5IPW|P|999||
SC|628581|||N0FHD|P|999||
SC|311237|||KA7JTB|P|999||
SC|673958|||N3IIX|P|999||
SC|632031|||N0LWG|P|999||
SC|697242|||N4YUK|P|999||
SC|731749|||N7PDG|P|999||
SC|383938|||KB7KIC|P|999||
SC|632057|||N0LXL|P|999||
SC|697548|||N4ZHJ|P|999||
SC|723692|||N6ZCM|P|999||
SC|731384|||N7ONO|P|999||
SC|731766|||N7PDZ|P|999||
SC|697500|||N4ZFK|P|999||
SC|454462|||KC6GOF|P|999||
SC|383970|||KB7KKT|P|999||
SC|299932|||KA4ZOH|P|999||
SC|743727|||N8LBA|P|999||
SC|455528|||KC6JBS|P|999||
SC|631481|||N0KYA|P|999||
SC|696801|||N4YBB|P|999||
SC|393351|||KB8DTN|P|999||
SC|731499|||N7OSR|P|999||
SC|392997|||KB8CYB|P|999||
SC|744714|||N8MRW|P|999||
SC|724090|||N6ZTJ|P|999||
SC|757560|||N9JVJ|P|999||
SC|631768|||N0LLB|P|999||
SC|406103|||KB9DZG|P|999||
SC|697728|||N4ZOZ|P|999||
SC|895049|||WB6JIW|P|999||
SC|284515|||KA2DTR|P|999||
SC|731320|||N7OKX|P|999||
SC|271640|||KA0DMR|P|999||
SC|306869|||KA6LLQ|P|999||
SC|273238|||KA0LVF|P|999||
SC|724197|||N6ZXZ|P|999||
SC|404936|||KB9BEI|P|999||
SC|724214|||N6ZYT|P|999||
SC|744731|||N8MSR|P|999||
SC|757417|||N9JPD|P|999||
SC|744575|||N8MMC|P|999||
SC|724209|||N6ZYO|P|999||
SC|744727|||N8MSN|P|999||
SC|744734|||N8MSV|P|999||
SC|724236|||N6ZZR|P|999||
SC|345005|||KB2KNY|P|999||
SC|697943|||N4ZXZ|P|999||
SC|396005|||KB8KGI|P|999||
SC|697924|||N4ZXE|P|999||
SC|344435|||KB2JFB|P|999||
SC|632283|||N0MHE|P|999||
SC|426506|||KC4DZA|P|999||
SC|384207|||KB7LAO|P|999||
SC|366422|||KB5LYT|P|999||
SC|294086|||KA3WCQ|P|999||
SC|724206|||N6ZYL|P|999||
SC|377255|||KB6QZQ|P|999||
SC|705837|||N5RDB|P|999||
SC|757658|||N9JZQ|P|999||
SC|328024|||KB0HEC|P|999||
SC|362445|||KB5AUZ|P|999||
SC|724091|||N6ZTK|P|999||
SC|644431|||N1HXG|P|999||
SC|731407|||N7OON|P|999||
SC|282216|||KA1VLO|P|999||
SC|698027|||N5ABZ|P|999||
SC|429829|||KC4LLJ|P|999||
SC|731578|||N7OVX|P|999||
SC|455164|||KC6IGK|P|999||
SC|723616|||N6YZG|P|999||
SC|455165|||KC6IGL|P|999||
SC|723837|||N6ZIQ|P|999||
SC|366718|||KB5MSW|P|999||
SC|327574|||KB0GBF|P|999||
SC|406543|||KB9EZL|P|999||
SC|431567|||KC4PLB|P|999||
SC|935122|||WP4QJ|P|999||
SC|660619|||N2KXV|P|999||
SC|724186|||N6ZXI|P|999||
SC|705838|||N5RDC|P|999||
SC|744421|||N8MFK|P|999||
SC|731501|||N7OST|P|999||
SC|383232|||KB7INQ|P|999||
SC|704248|||N5OEL|P|999||
SC|704324|||N5OIC|P|999||
SC|695276|||N4VMS|P|999||
SC|294332|||KA3WRW|P|999||
SC|731642|||N7OYP|P|999||
SC|294012|||KA3VWP|P|999||
SC|326550|||KB0DHO|P|999||
SC|395338|||KB8IML|P|999||
SC|631873|||N0LPT|P|999||
SC|697399|||N4ZBG|P|999||
SC|343787|||KB2HSQ|P|999||
SC|687304|||N4FNS|P|999||
SC|697203|||N4YSX|P|999||
SC|931396|||WP4HRK|P|999||
SC|356280|||KB4CII|P|999||
SC|660011|||N2JVP|P|999||
SC|705221|||N5PWS|P|999||
SC|631702|||N0LIB|P|999||
SC|722367|||N6WXA|P|999||
SC|757636|||N9JYR|P|999||
SC|757637|||N9JYS|P|999||
SC|714298|||N6HGY|P|999||
SC|771037|||NL7UF|P|999||
SC|359601|||KB4PPM|P|999||
SC|327569|||KB0GBA|P|999||
SC|327567|||KB0GAZ|P|999||
SC|431677|||KC4PSJ|P|999||
SC|731328|||N7OLF|P|999||
SC|721254|||N6VAN|P|999||
SC|925177|||WH6CCQ|P|999||
SC|723491|||N6YTX|P|999||
SC|705802|||N5RBQ|P|999||
SC|632242|||N0MFL|P|999||
SC|723891|||N6ZLA|P|999||
SC|723758|||N6ZFG|P|999||
SC|395948|||KB8KCF|P|999||
SC|431423|||KC4PBQ|P|999||
SC|731546|||N7OUM|P|999||
SC|721134|||N6UVI|P|999||
SC|705729|||N5QYK|P|999||
SC|431687|||KC4PTH|P|999||
SC|695779|||N4WIH|P|999||
SC|744445|||N8MGK|P|999||
SC|364980|||KB5IGW|P|999||
SC|344993|||KB2KNB|P|999||
SC|673952|||N3IIN|P|999||
SC|383596|||KB7JMF|P|999||
SC|632260|||N0MGC|P|999||
SC|282226|||KA1VMC|P|999||
SC|731812|||N7PGF|P|999||
SC|456592|||KC6LOO|P|999||
SC|723407|||N6YQF|P|999||
SC|361003|||KB4UVN|P|999||
SC|366112|||KB5LEX|P|999||
SC|304531|||KA5WVI|P|999||
SC|724124|||N6ZUV|P|999||
SC|756629|||N9IDN|P|999||
SC|697746|||N4ZPV|P|999||
SC|771038|||NL7UG|P|999||
SC|430371|||KC4MRH|P|999||
SC|363544|||KB5ETD|P|999||
SC|431741|||KC4PWG|P|999||
SC|731387|||N7ONR|P|999||
SC|406404|||KB9ESA|P|999||
SC|361890|||KB4YYA|P|999||
SC|395788|||KB8JSB|P|999||
SC|632265|||N0MGJ|P|999||
SC|297187|||KA4JZK|P|999||
SC|744422|||N8MFM|P|999||
SC|366728|||KB5MTI|P|999||
SC|731400|||N7OOE|P|999||
SC|360341|||KB4SMZ|P|999||
SC|927461|||WL7BXG|P|999||
SC|744439|||N8MGD|P|999||
SC|430038|||KC4LXW|P|999||
SC|644437|||N1HXM|P|999||
SC|673930|||N3IHO|P|999||
SC|660591|||N2KWN|P|999||
SC|731543|||N7OUJ|P|999||
SC|360642|||KB4TNN|P|999||
SC|694576|||N4UHS|P|999||
SC|644396|||N1HVN|P|999||
SC|697842|||N4ZTQ|P|999||
SC|406438|||KB9ETX|P|999||
SC|431975|||KC4QKR|P|999||
SC|327649|||KB0GGK|P|999||
SC|395842|||KB8JVT|P|999||
SC|696588|||N4XRV|P|999||
SC|1082221|||KD5KCX|P|999||
SC|704829|||N5PEH|P|999||
SC|744737|||N8MSZ|P|999||
SC|318674|||KA8VXP|P|999||
SC|457246|||KC6MVN|P|999||
SC|425669|||KC4CDH|P|999||
SC|660721|||N2LCL|P|999||
SC|724243|||N6ZZZ|P|999||
SC|705849|||N5RDQ|P|999||
SC|757662|||N9JZU|P|999||
SC|328048|||KB0HFJ|P|999||
SC|456440|||KC6LGI|P|999||
SC|632292|||N0MHN|P|999||
SC|673986|||N3IKE|P|999||
SC|456923|||KC6MGB|P|999||
SC|697957|||N4ZYO|P|999||
SC|629730|||N0HTS|P|999||
SC|660709|||N2LBV|P|999||
SC|731845|||N7PHZ|P|999||
SC|744757|||N8MTS|P|999||
SC|632296|||N0MHR|P|999||
SC|366695|||KB5MRO|P|999||
SC|455003|||KC6HWT|P|999||
SC|894241|||WB6FER|P|999||
SC|660713|||N2LCB|P|999||
SC|432235|||KC4RCD|P|999||
SC|378649|||KB6VFG|P|999||
SC|454956|||KC6HTW|P|999||
SC|744743|||N8MTE|P|999||
SC|310988|||KA7IJR|P|999||
SC|455724|||KC6JOF|P|999||
SC|455995|||KC6KEY|P|999||
SC|632043|||N0LWU|P|999||
SC|431710|||KC4PUP|P|999||
SC|1082222|||KB9WHE|P|999||
SC|935290|||WP4XG|P|999||
SC|379648|||KB6YPI|P|999||
SC|455576|||KC6JEU|P|999||
SC|660532|||N2KTW|P|999||
SC|723516|||N6YVA|P|999||
SC|724207|||N6ZYM|P|999||
SC|757377|||N9JNJ|P|999||
SC|731797|||N7PFK|P|999||
SC|723848|||N6ZJE|P|999||
SC|294063|||KA3WAU|P|999||
SC|724163|||N6ZWK|P|999||
SC|723608|||N6YYZ|P|999||
SC|724173|||N6ZWU|P|999||
SC|731829|||N7PHA|P|999||
SC|317495|||KA8QPF|P|999||
SC|605131|||KH3AC|P|999||
SC|731408|||N7OOO|P|999||
SC|660427|||N2KOT|P|999||
SC|327577|||KB0GBJ|P|999||
SC|731210|||N7OGB|P|999||
SC|739112|||N8BJM|P|999||
SC|660581|||N2KWD|P|999||
SC|373592|||KB6BMB|P|999||
SC|455589|||KC6JFO|P|999||
SC|723904|||N6ZLQ|P|999||
SC|311703|||KA7MFJ|P|999||
SC|696322|||N4XGM|P|999||
SC|731783|||N7PER|P|999||
SC|644372|||N1HUF|P|999||
SC|405558|||KB9CRL|P|999||
SC|395874|||KB8JXO|P|999||
SC|306370|||KA6IGF|P|999||
SC|431688|||KC4PTI|P|999||
SC|455863|||KC6JXM|P|999||
SC|673792|||N3IBM|P|999||
SC|731503|||N7OSV|P|999||
SC|723685|||N6ZCE|P|999||
SC|643964|||N1HAL|P|999||
SC|431414|||KC4PBD|P|999||
SC|393829|||KB8EVN|P|999||
SC|643567|||N1GGC|P|999||
SC|366659|||KB5MPK|P|999||
SC|935186|||WP4TB|P|999||
SC|344070|||KB2IIK|P|999||
SC|909691|||WD0AND|P|999||
SC|697579|||N4ZIR|P|999||
SC|744593|||N8MMV|P|999||
SC|430648|||KC4NIF|P|999||
SC|427289|||KC4FSC|P|999||
SC|359874|||KB4QWH|P|999||
SC|395563|||KB8JCH|P|999||
SC|731505|||N7OSX|P|999||
SC|673810|||N3ICG|P|999||
SC|757627|||N9JYH|P|999||
SC|731790|||N7PFA|P|999||
SC|724032|||N6ZRD|P|999||
SC|697730|||N4ZPA|P|999||
SC|286071|||KA2MVJ|P|999||
SC|705534|||N5QLM|P|999||
SC|431566|||KC4PLA|P|999||
SC|660728|||N2LCS|P|999||
SC|316398|||KA8KTU|P|999||
SC|697573|||N4ZIL|P|999||
SC|697970|||N4ZZD|P|999||
SC|723838|||N6ZIR|P|999||
SC|327438|||KB0FRI|P|999||
SC|757438|||N9JQE|P|999||
SC|395928|||KB8KBD|P|999||
SC|455501|||KC6JAI|P|999||
SC|297740|||KA4MWG|P|999||
SC|452231|||KC6ARN|P|999||
SC|731541|||N7OUH|P|999||
SC|836918|||WA1ZQG|P|999||
SC|705518|||N5QKU|P|999||
SC|406436|||KB9ETU|P|999||
SC|660642|||N2KYT|P|999||
SC|395333|||KB8IMA|P|999||
SC|719578|||N6SFO|P|999||
SC|455696|||KC6JML|P|999||
SC|425113|||KC4ASH|P|999||
SC|644327|||N1HRX|P|999||
SC|456489|||KC6LIX|P|999||
SC|455095|||KC6ICX|P|999||
SC|363581|||KB5EVQ|P|999||
SC|723618|||N6YZI|P|999||
SC|300176|||KA5AWR|P|999||
SC|697325|||N4YYC|P|999||
SC|406345|||KB9EOL|P|999||
SC|673924|||N3IHI|P|999||
SC|294126|||KA3WFE|P|999||
SC|363967|||KB5FTZ|P|999||
SC|363466|||KB5ENE|P|999||
SC|724137|||N6ZVJ|P|999||
SC|693238|||N4SBK|P|999||
SC|694537|||N4UFV|P|999||
SC|756248|||N9HML|P|999||
SC|284994|||KA2GLV|P|999||
SC|686890|||N4ENW|P|999||
SC|327799|||KB0GQW|P|999||
SC|697642|||N4ZLN|P|999||
SC|383785|||KB7JYA|P|999||
SC|284245|||KA2CHU|P|999||
SC|704907|||N5PHS|P|999||
SC|286729|||KA2QBW|P|999||
SC|297006|||KA4JCN|P|999||
SC|455545|||KC6JCX|P|999||
SC|673887|||N3IFQ|P|999||
SC|362200|||KB4ZZB|P|999||
SC|892892|||WB5YIK|P|999||
SC|697096|||N4YOB|P|999||
SC|731619|||N7OXQ|P|999||
SC|432484|||KC4ROM|P|999||
SC|744659|||N8MPP|P|999||
SC|660486|||N2KRW|P|999||
SC|695272|||N4VMO|P|999||
SC|632085|||N0LYS|P|999||
SC|723800|||N6ZHB|P|999||
SC|313489|||KA7UGP|P|999||
SC|697280|||N4YWD|P|999||
SC|631755|||N0LKN|P|999||
SC|744759|||N8MTU|P|999||
SC|631680|||N0LHB|P|999||
SC|697425|||N4ZCI|P|999||
SC|705528|||N5QLF|P|999||
SC|723542|||N6YWD|P|999||
SC|723678|||N6ZBX|P|999||
SC|723679|||N6ZBY|P|999||
SC|697659|||N4ZMD|P|999||
SC|731019|||N7NXT|P|999||
SC|744766|||N8MUB|P|999||
SC|731759|||N7PDQ|P|999||
SC|298446|||KA4RGW|P|999||
SC|723885|||N6ZKV|P|999||
SC|673967|||N3IJG|P|999||
SC|757631|||N9JYM|P|999||
SC|757630|||N9JYL|P|999||
SC|731730|||N7PCM|P|999||
SC|366550|||KB5MII|P|999||
SC|429301|||KC4KGJ|P|999||
SC|343452|||KB2GXM|P|999||
SC|697523|||N4ZGI|P|999||
SC|744420|||N8MFJ|P|999||
SC|605416|||KH6EQ|P|999||
SC|327472|||KB0FTV|P|999||
SC|455397|||KC6IUM|P|999||
SC|838542|||WA2GHD|P|999||
SC|925468|||WH6CSL|P|999||
SC|723827|||N6ZIE|P|999||
SC|723621|||N6YZO|P|999||
SC|395521|||KB8IZD|P|999||
SC|757397|||N9JOK|P|999||
SC|728310|||N7JFD|P|999||
SC|717526|||N6OEW|P|999||
SC|294265|||KA3WOB|P|999||
SC|674002|||N3IKV|P|999||
SC|923535|||WD9HTE|P|999||
SC|705882|||N5REY|P|999||
SC|644351|||N1HSZ|P|999||
SC|744323|||N8MBB|P|999||
SC|927492|||WL7BZA|P|999||
SC|431556|||KC4PKJ|P|999||
SC|457354|||KC6NBG|P|999||
SC|744760|||N8MTV|P|999||
SC|692163|||N4PYE|P|999||
SC|263506|||K8CIV|P|999||
SC|673991|||N3IKK|P|999||
SC|892821|||WB5WXO|P|999||
SC|724011|||N6ZQE|P|999||
SC|345021|||KB2KOW|P|999||
SC|328047|||KB0HFI|P|999||
SC|431697|||KC4PTW|P|999||
SC|632300|||N0MHV|P|999||
SC|674004|||N3IKZ|P|999||
SC|457386|||KC6NCW|P|999||
SC|660741|||N2LDH|P|999||
SC|454456|||KC6GNU|P|999||
SC|455000|||KC6HWK|P|999||
SC|916332|||WD5FZH|P|999||
SC|744776|||N8MUN|P|999||
SC|705863|||N5REE|P|999||
SC|456227|||KC6KTP|P|999||
SC|744771|||N8MUI|P|999||
SC|697977|||N4ZZL|P|999||
SC|932095|||WP4IVE|P|999||
SC|864654|||WA7ZRE|P|999||
SC|864589|||WA7ZHQ|P|999||
SC|383867|||KB7KDM|P|999||
SC|695544|||N4VYK|P|999||
SC|327972|||KB0HBG|P|999||
SC|705876|||N5RER|P|999||
SC|631398|||N0KUG|P|999||
SC|343565|||KB2HEB|P|999||
SC|935319|||WP4YP|P|999||
SC|428782|||KC4JAM|P|999||
SC|453941|||KC6FDH|P|999||
SC|704247|||N5OEJ|P|999||
SC|644293|||N1HQJ|P|999||
SC|744709|||N8MRR|P|999||
SC|431971|||KC4QKM|P|999||
SC|361714|||KB4YIP|P|999||
SC|673897|||N3IGC|P|999||
SC|697223|||N4YTQ|P|999||
SC|455383|||KC6ITM|P|999||
SC|694305|||N4TVX|P|999||
SC|744762|||N8MTX|P|999||
SC|731460|||N7OQX|P|999||
SC|722743|||N6XNP|P|999||
SC|712749|||N6DEY|P|999||
SC|731683|||N7PAK|P|999||
SC|304377|||KA5WFM|P|999||
SC|344863|||KB2KFA|P|999||
SC|284459|||KA2DMF|P|999||
SC|384170|||KB7KYC|P|999||
SC|457432|||KC6NFD|P|999||
SC|382651|||KB7GZR|P|999||
SC|395311|||KB8IKK|P|999||
SC|723854|||N6ZJL|P|999||
SC|327636|||KB0GFN|P|999||
SC|744538|||N8MKQ|P|999||
SC|744546|||N8MKY|P|999||
SC|644402|||N1HVU|P|999||
SC|430545|||KC4NBV|P|999||
SC|723738|||N6ZEK|P|999||
SC|673919|||N3IHB|P|999||
SC|922583|||WD9DMZ|P|999||
SC|293849|||KA3VKM|P|999||
SC|660722|||N2LCM|P|999||
SC|731640|||N7OYN|P|999||
SC|697167|||N4YRH|P|999||
SC|673935|||N3IHU|P|999||
SC|431712|||KC4PUU|P|999||
SC|344470|||KB2JHA|P|999||
SC|705318|||N5QBG|P|999||
SC|660556|||N2KUZ|P|999||
SC|695033|||N4VBO|P|999||
SC|406346|||KB9EOM|P|999||
SC|364503|||KB5HAK|P|999||
SC|432935|||KC4SJT|P|999||
SC|305936|||KA6FRS|P|999||
SC|644397|||N1HVO|P|999||
SC|395196|||KB8IDL|P|999||
SC|428430|||KC4IGT|P|999||
SC|673816|||N3ICM|P|999||
SC|457011|||KC6MKS|P|999||
SC|890120|||WB5JIP|P|999||
SC|720527|||N6TUF|P|999||
SC|632122|||N0MAL|P|999||
SC|431816|||KC4QAY|P|999||
SC|721618|||N6VQI|P|999||
SC|660659|||N2KZO|P|999||
SC|427672|||KC4GMX|P|999||
SC|273282|||KA0MBZ|P|999||
SC|696522|||N4XOY|P|999||
SC|731598|||N7OWS|P|999||
SC|344873|||KB2KFS|P|999||
SC|721955|||N6WFD|P|999||
SC|643167|||N1FMJ|P|999||
SC|723610|||N6YZA|P|999||
SC|723607|||N6YYY|P|999||
SC|723969|||N6ZOK|P|999||
SC|705629|||N5QPU|P|999||
SC|731666|||N7OZO|P|999||
SC|674000|||N3IKT|P|999||
SC|723951|||N6ZNQ|P|999||
SC|697297|||N4YWW|P|999||
SC|660497|||N2KSG|P|999||
SC|757513|||N9JTH|P|999||
SC|721267|||N6VBC|P|999||
SC|383619|||KB7JNU|P|999||
SC|744382|||N8MDO|P|999||
SC|673979|||N3IJX|P|999||
SC|697396|||N4ZBC|P|999||
SC|431235|||KC4OQL|P|999||
SC|376749|||KB6OWB|P|999||
SC|660612|||N2KXM|P|999||
SC|744536|||N8MKO|P|999||
SC|275927|||KA0YUY|P|999||
SC|392136|||KB8AEC|P|999||
SC|431600|||KC4PNC|P|999||
SC|757537|||N9JUH|P|999||
SC|705751|||N5QZO|P|999||
SC|431453|||KC4PDL|P|999||
SC|931982|||WP4IQI|P|999||
SC|432311|||KC4RFV|P|999||
SC|395411|||KB8IRN|P|999||
SC|932259|||WP4JCK|P|999||
SC|644393|||N1HVJ|P|999||
SC|724065|||N6ZSJ|P|999||
SC|673914|||N3IGU|P|999||
SC|432288|||KC4RER|P|999||
SC|455953|||KC6KCL|P|999||
SC|723737|||N6ZEJ|P|999||
SC|454550|||KC6GTI|P|999||
SC|457252|||KC6MVT|P|999||
SC|697479|||N4ZEO|P|999||
SC|660600|||N2KWX|P|999||
SC|720125|||N6TDA|P|999||
SC|427808|||KC4GUR|P|999||
SC|282002|||KA1UWW|P|999||
SC|452784|||KC6CEC|P|999||
SC|632203|||N0MDU|P|999||
SC|456308|||KC6KZH|P|999||
SC|660514|||N2KTB|P|999||
SC|853327|||WA5GAM|P|999||
SC|724058|||N6ZSC|P|999||
SC|294178|||KA3WIO|P|999||
SC|432102|||KC4QVN|P|999||
SC|382949|||KB7HUD|P|999||
SC|293754|||KA3VDX|P|999||
SC|454464|||KC6GOJ|P|999||
SC|723990|||N6ZPE|P|999||
SC|632142|||N0MBG|P|999||
SC|744502|||N8MIY|P|999||
SC|380635|||KB7BNW|P|999||
SC|757527|||N9JTW|P|999||
SC|723576|||N6YXQ|P|999||
SC|383851|||KB7KCM|P|999||
SC|697893|||N4ZVZ|P|999||
SC|673456|||N3HLJ|P|999||
SC|327232|||KB0FCH|P|999||
SC|744602|||N8MNF|P|999||
SC|325375|||KB0AEG|P|999||
SC|425423|||KC4BOG|P|999||
SC|723825|||N6ZIC|P|999||
