LA|233037|K1CZ|C|Cancellation request|08/14/2024||A
LA|233225|K1EE|C|Cancellation request|08/19/2024||A
LA|233225|K1EE|C|Cancellation request|08/19/2024||A
LA|233266|K1EJS|C|Cancellation Request|12/08/2015||A
LA|233314|K1ERO|C|Cancellation Request|01/11/2016||A
LA|233314|K1ERO|C|Cancellation Request|01/11/2016||D
LA|233314|K1ERO|C|Cancellation Obituary|01/11/2016||A
LA|233314|K1ERO|C|Death Certificate|01/21/2016||A
LA|233520|K1GE|C|Cancellation Request|04/22/2025||A
LA|233520|K1GE|Q|Cancellation Request|04/22/2025||A
LA|233520|K1GE|C|Cancellation Request|04/22/2025||A
LA|233553|K1GKM|Q|Death certificate|05/04/2022||A
LA|233703|K1HKI|C|Cancellation Request|08/14/2015||A
LA|233892|K1ISS|C|License Cancellation|12/14/2015||A
LA|233972|K1JG|C|Cancellation Request|04/15/2025||A
LA|233972|K1JG|C|Cancellation Request|04/15/2025||A
LA|234160|K1KJC|C|Cancellation Request|05/02/2025||A
LA|234160|K1KJC|C|Cancellation Request|05/02/2025||A
LA|234165|K1KK|O|Club Cancellation|03/31/2017||A
LA|234353|K1LQH|C|License Cancellation|09/17/2015||A
LA|234355|K1LQV|O|Obituary|06/14/2018||A
LA|234559|K1MW|C|Cancellation Request|04/17/2025||A
LA|234559|K1MW|C|Cancellation Request|04/17/2025||A
LA|234559|K1MW|C|Cancellation Request|04/17/2025||A
LA|234728|K1NXG|C|Cancellation Request|11/19/2015||A
LA|235323|K1SAD|C|Cancellation Request|11/24/2015||A
LA|235327|K1SAX|C|Cancellation request|09/21/2023||A
LA|235334|K1SBP|C|Death Certificate|01/31/2019||A
LA|236145|K1YPM|C|Cancellation Explanation|05/11/2021||A
LA|236282|K1ZO|C|Cancellation Request|04/14/2025||A
LA|236282|K1ZO|C|Cancellation Request|04/14/2025||A
LA|236282|K1ZO|C|Cancellation Request|04/14/2025||A
LA|237036|K2ED|O|Obituary|03/29/2018||A
LA|237144|K2ETN|C|Cancellation Request|11/25/2015||A
LA|237173|K2EY|C|Cancellation request|04/24/2024||A
LA|237595|K2ILH|C|Cancellation request|07/25/2024||A
LA|237595|K2ILH|C|Cancellation request|07/25/2024||A
LA|237657|K2IT|C|Cancellation request|03/08/2024||A
LA|237771|K2JK|C|Cancellation Request|09/15/2015||A
LA|237801|K2JNS|C|Death Certificate|05/12/2020||A
LA|237900|K2KBT|C|License Cancellation|10/08/2015||A
LA|237910|K2KDL|C|Cancellation Request|01/15/2016||A
LA|237957|K2KK|C|Cancellation Request|11/19/2015||A
LA|238016|K2KSK|C|Cancellation Request|11/01/2018||A
LA|238181|K2LRL|C|Cancellation Request|01/11/2016||A
LA|238321|K2MNC|O|Obituary|05/31/2018||A
LA|238420|K2NS|O|Obituary|06/14/2018||A
LA|238638|K2PF|C|obituary|03/04/2020||A
LA|238638|K2PF|O|Fariello|03/04/2020||D
LA|238638|K2PF|O|Obituary|03/04/2020||A
LA|238697|K2PQI|C|License Cancellation Request|12/28/2015||A
LA|238833|K2QMF|C|Cancellation request|01/13/2025||A
LA|238833|K2QMF|C|Cancellation request|01/13/2025||A
LA|239116|K2SET|C|Death certificate|10/25/2019||A
LA|239371|K2TU|P|Deceased licensee's license|05/15/2013||A
LA|239977|K2ZZ|O|Obituary|10/25/2018||A
LA|240056|K3AM|C|Cancellation Request|07/28/2015||A
LA|240142|K3BB|O|Obituary|10/06/2017||A
LA|240359|K3CM|C|Cancellation request|01/16/2025||D
LA|240359|K3CM|C|Cancellation request|01/16/2025||A
LA|240359|K3CM|C|Cancellation request|01/16/2025||A
LA|240378|K3COV|P|Request for Cancellation of Deceased Amateurs License|03/04/2025||A
LA|240378|K3COV|P|Death Certificate K3COV|03/04/2025||A
LA|240378|K3COV|C|Cancellation Request|03/04/2025||A
LA|240378|K3COV|C|Cancellation Request|03/04/2025||A
LA|240378|K3COV|C|Cancellation Request|03/04/2025||A
LA|240478|K3DI|C|Death Certificate|07/03/2018||A
LA|240993|K3GXF|O|Obituary and Letter|03/24/2022||A
LA|241236|K3IP|P|Obituary|05/14/2024||A
LA|241236|K3IP|P|Signed Obituary|05/21/2024||A
LA|241294|K3JA|C|License Cancellation Request|06/06/2016||A
LA|241342|K3JJK|C|Death Certificate|05/24/2018||A
LA|241361|K3JLY|C|Cancellation request|09/14/2023||A
LA|241417|K3JWI|C|Cancellation Request|03/24/2025||A
LA|241417|K3JWI|C|Cancellation Request|03/24/2025||A
LA|241772|K3MHZ|O|Obituary|07/19/2017||A
LA|241903|K3ND|C|Death Certificate|03/13/2019||A
LA|242269|K3PPO|O|Obituary|02/12/2017||A
LA|242475|K3RGB|C|Death Certificate and Letter|07/28/2020||A
LA|242641|K3SG|O|Obituary|02/15/2018||A
LA|242651|K3SHK|C|Cancellation request|09/17/2024||A
LA|242716|K3SRZ|C|License Cancellation|10/08/2015||A
LA|242932|K3UBW|C|Cancellation documentation|11/07/2023||A
LA|243205|K3WF|C|Cancellation Request|11/19/2015||A
LA|243579|K4AA|C|Cancellation request|10/09/2024||A
LA|243579|K4AA|C|Cancellation request|10/09/2024||A
LA|243624|K4ADJ|P|Obituary|02/10/2021||A
LA|243624|K4ADJ|P|Obituary|02/10/2021||A
LA|243624|K4ADJ|P|Obituary|02/10/2021||A
LA|243624|K4ADJ|P|Obituary|02/10/2021||A
LA|243659|K4AGO|O|Obituary|03/04/2016||A
LA|243685|K4AIH|C|Cancellation request|11/07/2024||A
LA|243923|K4BB|C|Cancellation request|12/13/2024||A
LA|243923|K4BB|C|Cancellation request|12/13/2024||A
LA|243939|K4BD|C|Cancellation request|07/02/2024||A
LA|243939|K4BD|C|Cancellation request|07/02/2024||A
LA|243939|K4BD|C|Cancellation request|07/02/2024||A
LA|243956|K4BEH|O|Obituary|07/01/2019||A
LA|244000|K4BHN|O|Obituary|08/11/2017||A
LA|244028|K4BL|C|Cancellation|01/29/2025||A
LA|244028|K4BL|C|Cancellation|01/29/2025||A
LA|244028|K4BL|C|Cancellation|01/29/2025||A
LA|244429|K4CTJ|O|License Cancellation Request|07/14/2016||A
LA|244441|K4CUW|C|License Cancellation Request|12/28/2015||A
LA|244585|K4DHO|C|License Cancellation|10/08/2015||A
LA|244651|K4DMU|C|License Cancellation Request|12/28/2015||A
LA|244651|K4DMU|C|License Cancellation Request|12/28/2015||A
LA|244815|K4EB|C|Cancellation request|12/21/2024||A
LA|244815|K4EB|C|Cancellation request|12/21/2024||A
LA|244930|K4EL|C|Cancellation request|12/27/2024||A
LA|244930|K4EL|C|Cancellation request|12/27/2024||A
LA|244983|K4EPM|C|Cancellation Request|06/22/2015||A
LA|245242|K4FPF|C|License Cancellation Request|06/23/2016||A
LA|245262|K4FR|C|Cancellation request|08/14/2024||A
LA|245262|K4FR|C|Cancellation request|08/14/2024||A
LA|245262|K4FR|C|Cancellation request|08/14/2024||A
LA|245262|K4FR|C|Cancellation request|08/14/2024||A
LA|245442|K4GFY|C|License Cancellation|09/17/2015||A
LA|245442|K4GFY|C|License Cancellation2|09/17/2015||A
LA|245727|K4HD|C|Cancellation request|01/20/2025||A
LA|245727|K4HD|C|Cancellation request|01/20/2025||A
LA|245773|K4HHA|C|License Cancellation|10/08/2015||A
LA|245868|K4HOG|C|License Cancellation|09/17/2015||A
LA|246050|K4ICN|C|Cancellation request|12/07/2023||A
LA|246260|K4ITL|C|Cancellation request|04/04/2024||A
LA|246775|K4KDJ|O|ContentCube Description|12/11/2024||A
LA|246775|K4KDJ|O|ContentCube_coord 240427|12/11/2024||A
LA|246775|K4KDJ|O|Licensed Control Operator Information|12/11/2024||A
LA|246775|K4KDJ|O|ActivityLog|12/11/2024||A
LA|246775|K4KDJ|O|das.prj|12/11/2024||A
LA|246775|K4KDJ|O|debris|12/11/2024||A
LA|246775|K4KDJ|O|matprop|12/11/2024||A
LA|246775|K4KDJ|O|payloads|12/11/2024||A
LA|246775|K4KDJ|O|reentry|12/11/2024||A
LA|246775|K4KDJ|O|req52data|12/11/2024||A
LA|246775|K4KDJ|O|rocketbodies|12/11/2024||A
LA|246775|K4KDJ|O|xsectional|12/11/2024||A
LA|246775|K4KDJ|O|Content_Cube_Power_Budget|12/11/2024||A
LA|246775|K4KDJ|O|inspireFly_Link_Budget|12/11/2024||A
LA|246864|K4KK|C|Cancellation request|12/06/2024||A
LA|246864|K4KK|C|Cancellation request|12/06/2024||A
LA|246957|K4KRL|C|Cancellation request|07/31/2024||A
LA|246957|K4KRL|C|Cancellation request|07/31/2024||A
LA|247001|K4KU|P|immediate cancellation|03/08/2019||A
LA|247256|K4LU|C|Cancellation|01/27/2025||A
LA|247256|K4LU|C|Cancellation|01/27/2025||A
LA|247573|K4NG|Q|Pleading to deny k4qdk vanity call K4NG because of fraud.|04/06/2006||A
LA|247742|K4OC|C|Cancellation request|12/11/2024||A
LA|247742|K4OC|C|Cancellation request|12/11/2024||A
LA|247904|K4OVG|C|Death Certificate and Letter|05/04/2021||A
LA|247971|K4PDH|O|Cancellation Request|02/27/2020||A
LA|247971|K4PDH|C|Death Certificate|02/21/2020||A
LA|248332|K4QXT|C|Death Certificate|04/04/2019||A
LA|248408|K4REL|O|Obituary|03/08/2021||A
LA|248570|K4RV|C|Cancellation request|01/03/2025||A
LA|248570|K4RV|C|Cancellation request|01/03/2025||A
LA|248667|K4SEP|C|Death Certificate|08/17/2020||A
LA|248718|K4SKI|O|Obituary|04/28/2017||A
LA|248790|K4SSP|C|Death Certificate|02/14/2018||D
LA|248790|K4SSP|C|Death Certificate|02/14/2018||A
LA|248825|K4SVX|C|Cancellation Request|03/12/2025||A
LA|248825|K4SVX|C|Cancellation Request|03/12/2025||A
LA|248889|K4TE|C|Cancellation request|01/13/2025||A
LA|248889|K4TE|C|Cancellation request|01/13/2025||A
LA|248913|K4TH|C|Cancellation request|01/14/2025||A
LA|248913|K4TH|C|Cancellation request|01/14/2025||A
LA|249076|K4TYO|C|License Cancellation Request|05/17/2016||A
LA|249264|K4UW|C|Cancellation|01/29/2025||A
LA|249264|K4UW|C|Cancellation|01/29/2025||A
LA|249421|K4VOE|C|Cancellation request|09/04/2024||A
LA|249421|K4VOE|C|Cancellation request|09/04/2024||A
LA|249460|K4VSQ|C|Cancellation request|07/02/2024||A
LA|249460|K4VSQ|C|Cancellation request|07/02/2024||A
LA|249482|K4VV|O|Letter and Obituary|12/08/2020||A
LA|249504|K4VX|O|Obituary|03/17/2017||A
LA|249540|K4WE|C|Cancellation request|12/18/2024||A
LA|249540|K4WE|C|Cancellation request|12/18/2024||A
LA|249711|K4WZ|C|Cancellation request|12/02/2024||A
LA|249711|K4WZ|C|Cancellation request|12/02/2024||A
LA|249726|K4XH|C|Death Certificate|05/20/2019||A
LA|249726|K4XH|C|Death Certificate|05/20/2019||A
LA|249741|K4XV|O|Neutron-1_coord 190923|05/14/2020||A
LA|249741|K4XV|O|NEUTRON1_ODAR REVB_021320|05/14/2020||A
LA|249741|K4XV|O|NEUTRON-1A KCC Tech Description|05/14/2020||A
LA|249741|K4XV|O|KCC Stop Buzzer|05/14/2020||A
LA|249898|K4YTB|O|Obituary|12/16/2016||A
LA|250046|K4ZL|L|K4ZL Cancellatino|07/10/2008||A
LA|250266|K5ALX|C|Cancellation Request|04/04/2025||A
LA|250266|K5ALX|C|Cancellation Request|04/04/2025||A
LA|250287|K5ANN|C|Cancellation Request|10/29/2015||A
LA|250415|K5BEN|C|License Cancellation Request|06/23/2016||A
LA|250416|K5BEQ|C|Cancellation Request|10/29/2015||A
LA|250476|K5BMR|C|Letter and Death Certificate|12/28/2020||A
LA|250639|K5CG|C|License Cancellation Request|08/09/2016||A
LA|250858|K5DKC|C|License Cancellation Request|06/23/2016||A
LA|250972|K5DY|C|License Cancellation obituary|08/09/2016||A
LA|250972|K5DY|C|License Cancellation Request`|08/09/2016||A
LA|251174|K5EYL|O|License Cancellation Request|04/11/2016||A
LA|251174|K5EYL|C|License Cancellation Request Death Cert|04/11/2016||A
LA|251292|K5FXB|C|Cancellation request|04/01/2024||A
LA|251680|K5IAW|C|Cancellation request|07/03/2024||A
LA|251680|K5IAW|C|Cancellation request|07/03/2024||A
LA|251787|K5IRF|C|Death Certificate|07/19/2017||A
LA|251856|K5JAL|C|License Cancellation Request|06/23/2016||A
LA|251989|K5JR|O|Obituary|07/26/2021||A
LA|252122|K5KK|C|Cancellation Request|05/21/2025||A
LA|252122|K5KK|C|Cancellation Request|05/21/2025||A
LA|252122|K5KK|C|Cancellation Request|05/21/2025||A
LA|252147|K5KNC|C|Death Certificate|12/14/2018||A
LA|252157|K5KO|C|License Cancellation|09/17/2015||A
LA|252250|K5LAD|C|Cancellation request|10/12/2024||A
LA|252250|K5LAD|C|Cancellation request|10/12/2024||A
LA|252262|K5LB|O|License cancellation request|12/05/2019||A
LA|252488|K5MEB|C|Death Certificate|09/20/2017||A
LA|252500|K5MET|O|Death Certificate|02/25/2020||D
LA|252500|K5MET|C|Death Certificate|02/25/2020||A
LA|252674|K5NDN|C|License Cancellation|10/08/2015||A
LA|252687|K5NM|C|License Cancellation  Request|03/01/2016||A
LA|252688|K5NN|O|Obituary|02/14/2019||A
LA|252981|K5PRE|C|Cancellation request|08/30/2024||A
LA|252981|K5PRE|C|Cancellation request|08/30/2024||A
LA|253141|K5QXJ|O|Orbital Debris Assessment|04/03/2018||A
LA|253141|K5QXJ|O|Satellite Technical Description|04/03/2018||A
LA|253141|K5QXJ|O|CAPE-3 Satellite "Documented" Email|04/03/2018||A
LA|253232|K5RJ|P|Obituary Notice|06/21/2024||A
LA|253292|K5RS|Q|Cancellation request|08/13/2024||A
LA|253292|K5RS|C|Cancellation request|08/13/2024||A
LA|253303|K5RTA|C|Death Certificate|02/26/2019||A
LA|253339|K5RYI|C|Cancellation request|08/28/2024||A
LA|253339|K5RYI|C|Cancellation request|08/28/2024||A
LA|253339|K5RYI|C|Cancellation request|08/28/2024||A
LA|253355|K5SAN|C|License Cancellation Request|06/23/2016||A
LA|253420|K5SLT|C|Cancellation request|05/26/2024||A
LA|253487|K5SV|P|Signed Cancellation Request|07/01/2024||A
LA|253487|K5SV|P|Obituary Notice|07/01/2024||A
LA|253543|K5TD|C|Cancellation Request|05/21/2025||A
LA|253543|K5TD|C|Cancellation Request|05/21/2025||A
LA|253875|K5VHC|C|Death Certificate|05/23/2019||A
LA|253920|K5VQY|C|License Cancellation Request|03/07/2016||A
LA|253920|K5VQY|C|License Cancellation Request|03/07/2016||A
LA|254008|K5WGQ|C|License Cancellation Request|06/23/2016||A
LA|254112|K5WX|P|Kieth Zimmerman (K5WX) Obituary|11/19/2024||A
LA|254112|K5WX|P|Written request to cancel K5WX|11/19/2024||A
LA|254112|K5WX|C|Cancellation request|11/19/2024||A
LA|254112|K5WX|C|Cancellation request|11/19/2024||A
LA|254391|K5ZR|C|Cancellation Request|03/30/2025||A
LA|254391|K5ZR|C|Cancellation Request|03/30/2025||A
LA|254576|K6APL|C|Cancellation Request|05/02/2025||A
LA|254576|K6APL|C|Cancellation Request|05/02/2025||A
LA|254721|K6BER|C|Cancellation Request|03/12/2025||A
LA|255251|K6DQI|C|Death Certificate|04/14/2019||A
LA|255494|K6EVR|C|Letter and Death Certificate|07/18/2023||A
LA|255505|K6EXB|C|Cancellation request|10/26/2024||A
LA|255505|K6EXB|C|Cancellation request|10/26/2024||A
LA|255567|K6FVH|C|License Cancellation Request|02/12/2016||A
LA|255922|K6HMS|O|Obituary|11/17/2016||A
LA|256267|K6JE|C|Death Certificate|03/15/2022||D
LA|256267|K6JE|C|Death Certificate|03/15/2023||A
LA|256701|K6LFM|C|Cancellation Request|04/11/2025||A
LA|256701|K6LFM|C|Cancellation Request|04/11/2025||A
LA|256931|K6MH|C|Cancellation Request|11/19/2015||A
LA|257147|K6OCC|C|Cancellation Form|02/25/2020||A
LA|257342|K6PAR|C|Cancellation Request|11/08/2019||A
LA|257499|K6PVM|C|Cancellation Request|11/19/2015||A
LA|257659|K6QQT|C|Death Certificate|05/24/2019||A
LA|258214|K6TDE|C|Cancellation request|02/26/2024||A
LA|258603|K6VCB|L|Termination Letter|04/05/2007||A
LA|258794|K6WS|C|Death Certificate|12/13/2018||A
LA|258830|K6XT|P|Cancel License for deceased ham radio|05/08/2025||A
LA|258830|K6XT|C|Cancellation Request|05/09/2025||A
LA|258830|K6XT|C|Cancellation Request|05/09/2025||A
LA|259043|K6ZEQ|C|Death Certificate|10/11/2018||A
LA|259172|K7AAA|C|Cancellation Request|04/22/2025||A
LA|259172|K7AAA|C|Cancellation Request|04/22/2025||A
LA|259221|K7AI|P|Obituary of Tori R. Basford|10/03/2018||A
LA|259235|K7AK|C|Cancellation Request|03/28/2017||A
LA|259286|K7ASA|O|Obituary|05/12/2020||A
LA|259765|K7DM|C|Cancellation request|08/08/2024||A
LA|259765|K7DM|C|Cancellation request|08/08/2024||A
LA|260167|K7GSC|C|License Cancellation Request|06/23/2016||A
LA|260484|K7JA|C|Cancellation request|01/10/2025||A
LA|260484|K7JA|C|Cancellation request|01/10/2025||A
LA|260764|K7KS|C|License Cancellation|08/18/2015||A
LA|260819|K7LBB|C|License Cancellation Request|06/21/2016||A
LA|260954|K7LY|P|request to cancel amateur license|09/10/2024||A
LA|260954|K7LY|P|licensee obituary|09/10/2024||A
LA|260954|K7LY|C|Cancellation request|09/09/2024||D
LA|260954|K7LY|C|Cancellation request|09/09/2024||D
LA|260954|K7LY|C|Cancellation request|09/09/2024||D
LA|260954|K7LY|C|Cancellation request|09/10/2024||A
LA|260954|K7LY|C|Cancellation request|09/10/2024||A
LA|260954|K7LY|C|Cancellation request|09/10/2024||A
LA|260954|K7LY|Q|Cancellation request|09/10/2024||A
LA|261067|K7MOC|O|Obituary|07/23/2019||A
LA|261177|K7NII|C|Cancellation Request|11/23/2015||A
LA|261177|K7NII|C|Cancellation Request|11/23/2015||A
LA|261487|K7PG|C|Obituary and Letter|07/27/2020||A
LA|261570|K7PTI|C|Death Certificate|12/23/2019||A
LA|261878|K7RSP|C|Death Certificate and Letter|01/21/2022||A
LA|261882|K7RT|C|Cancellation Request|03/20/2025||A
LA|261882|K7RT|C|Cancellation Request|03/20/2025||A
LA|262121|K7TBJ|C|License Cancellation Request|03/01/2016||D
LA|262121|K7TBJ|C|License Cancellation Request|03/02/2016||A
LA|262122|K7TBL|C|Cancellation Request|09/09/2022||A
LA|262165|K7TH|C|Cancellation Request|03/28/2017||A
LA|262281|K7TYP|C|Cancellation Request|12/14/2015||A
LA|262507|K7VNI|O|Obituary|05/05/2020||A
LA|262651|K7WRR|C|Father Death Certificate|10/21/2022||A
LA|262709|K7XA|P|Death certificate for James W. Blackburn (K7XA)|08/07/2024||A
LA|262709|K7XA|P|Request for License Cancellation|08/09/2024||A
LA|262709|K7XA|P|James W Blackburn (K7XA) Death Certificate|08/09/2024||A
LA|263051|K8AE|C|License Cancellation Request|03/01/2016||A
LA|263452|K8CCV|P|Request for cancellation of K8CCV license|09/04/2011||A
LA|263452|K8CCV|P|Richard Shelar obituary|09/04/2011||A
LA|263452|K8CCV|P|SSDI information for Richard Shelar|09/04/2011||A
LA|263716|K8DIT|C|Death Certificate|04/12/2016||A
LA|263716|K8DIT|C|License Cancellation Request|04/12/2016||A
LA|263741|K8DMG|C|Death Certificate|06/14/2018||A
LA|263870|K8EBR|P|Call sign assigned in error|03/18/2022||A
LA|263972|K8ERV|C|Letter & Death Certificate|11/17/2020||A
LA|264127|K8GO|W|Waiver Request|06/01/2010||A
LA|264349|K8ICE|C|Letter and Death Certificate|07/02/2020||A
LA|264391|K8II|O|Obituary and Letter|11/23/2021||A
LA|264529|K8JEG|O|Obituary|03/11/2019||A
LA|264730|K8KIT|C|Cancellation Request|11/19/2015||A
LA|264791|K8KSX|C|License Cancellation Request|12/28/2015||A
LA|264954|K8LS|C|Cancellation request|05/06/2024||A
LA|265051|K8MGY|C|Obituary Information|09/07/2016||A
LA|265126|K8MSF|C|Letter and Death Certificate|03/06/2021||A
LA|265126|K8MSF|C|Letter and Death Certificate|03/06/2021||A
LA|266064|K8SQB|C|License Cancellation Request|06/21/2016||A
LA|266115|K8SX|C|License Cancellation Request|05/16/2016||A
LA|266251|K8TQM|C|Death Certificate|09/27/2018||A
LA|266306|K8TX|O|Obituary|04/05/2019||D
LA|266306|K8TX|O|Obituary|05/23/2019||D
LA|266306|K8TX|O|Obituary|05/23/2019||D
LA|266306|K8TX|O|Obituary|05/23/2019||A
LA|266576|K8VOL|C|Cancellation request|09/04/2024||A
LA|266576|K8VOL|C|Cancellation request|09/04/2024||A
LA|266642|K8WBS|C|Cancellation|02/07/2025||A
LA|266764|K8WVK|C|License Cancellation Request|04/04/2016||A
LA|267243|K9ALR|C|Cancellation Request|11/20/2015||A
LA|267243|K9ALR|C|Cancellation Request|11/20/2015||A
LA|267298|K9AT|C|Death Certificate|02/26/2019||A
LA|267826|K9DRW|C|Cancellation Request|01/03/2023||A
LA|267939|K9EID|C|Cancellation request|06/14/2024||A
LA|267939|K9EID|C|Cancellation request|06/14/2024||A
LA|267979|K9EOK|C|Cancellation Request|03/26/2025||A
LA|267979|K9EOK|C|Cancellation Request|03/26/2025||A
LA|268364|K9GWZ|P|Federally Recognized Tribe|09/16/2019||A
LA|268450|K9HIS|C|License Cancellation Request|06/06/2016||A
LA|268666|K9IND|C|Cancellation Request|03/28/2025||A
LA|268702|K9ISZ|L|Waiver Request|11/13/2009||A
LA|268702|K9ISZ|L|Waiver Request Grant|11/16/2009||A
LA|269069|K9KWH|O|Obituary|07/08/2019||A
LA|269133|K9LG|P|Obituary|05/14/2024||A
LA|269161|K9LJR|L|Waiver Request|11/13/2009||A
LA|269161|K9LJR|L|Waiver Request Grant|11/16/2009||A
LA|269301|K9MGE|C|Death Certificate|05/20/2019||D
LA|269301|K9MGE|C|Death Certificate|05/20/2019||A
LA|269498|K9OK|O|Obituary|07/18/2019||A
LA|269503|K9OLE|C|Death Certificate and Letter|08/16/2022||A
LA|269663|K9PNT|C|Cancellation request|09/25/2024||A
LA|269887|K9RHH|P|Reply to QRQ January 6 2009 Pleading|01/18/2009||A
